59	14
58	14
58	14
62	15
59	14
59	14
58	14
58	14
56	13
57	14
57	14
58	14
58	14
57	14
58	14
56	13
57	14
59	14
56	13
57	14
56	13
57	14
57	14
57	14
57	14
57	14
57	14
57	14
56	13
57	14
57	14
56	13
57	14
57	14
57	14
57	14
57	14
57	14
57	14
57	14
57	14
58	14
56	13
56	13
58	14
56	13
57	14
57	14
57	14
57	14
57	14
56	13
57	14
57	14
57	14
56	13
56	13
57	14
58	14
57	14
57	14
58	14
58	14
57	14
57	14
57	14
57	14
57	14
57	14
58	14
56	13
164	40
132	32
107	26
91	22
78	19
71	17
65	16
62	15
60	14
59	14
59	14
59	14
58	14
58	14
56	13
58	14
57	14
59	14
58	14
56	13
56	13
57	14
57	14
57	14
57	14
57	14
57	14
58	14
57	14
58	14
57	14
57	14
57	14
58	14
56	13
58	14
57	14
57	14
58	14
56	13
56	13
57	14
57	14
57	14
57	14
58	14
56	13
56	13
58	14
57	14
57	14
58	14
57	14
56	13
57	14
57	14
57	14
57	14
56	13
56	13
57	14
57	14
57	14
57	14
56	13
56	13
58	14
57	14
57	14
57	14
57	14
56	13
57	14
57	14
57	14
58	14
57	14
57	14
57	14
57	14
57	14
57	14
57	14
56	13
57	14
57	14
58	14
57	14
58	14
56	13
58	14
58	14
58	14
57	14
56	13
57	14
56	13
57	14
57	14
58	14
57	14
57	14
57	14
57	14
58	14
57	14
56	13
57	14
57	14
58	14
58	14
58	14
57	14
57	14
58	14
58	14
56	13
57	14
57	14
59	14
57	14
57	14
56	13
57	14
56	13
57	14
57	14
56	13
57	14
58	14
57	14
56	13
57	14
56	13
55	13
56	13
55	13
57	14
56	13
57	14
67	16
68	16
81	20
92	22
89	22
99	24
111	27
116	28
102	25
103	25
97	24
97	24
100	24
98	24
99	24
107	26
96	23
93	23
90	22
90	22
117	29
106	26
95	23
85	21
80	19
78	19
77	19
88	21
91	22
93	23
91	22
88	21
84	20
79	19
77	19
79	19
75	18
75	18
74	18
96	23
83	20
75	18
69	17
64	15
73	18
68	16
66	16
62	15
61	15
59	14
59	14
59	14
57	14
57	14
57	14
56	13
57	14
57	14
57	14
56	13
57	14
57	14
56	13
56	13
56	13
58	14
57	14
57	14
59	14
58	14
58	14
58	14
57	14
57	14
58	14
57	14
56	13
55	13
57	14
57	14
57	14
57	14
57	14
58	14
58	14
57	14
57	14
57	14
57	14
57	14
59	14
56	13
57	14
57	14
57	14
57	14
57	14
58	14
57	14
57	14
57	14
57	14
57	14
57	14
56	13
57	14
56	13
58	14
57	14
56	13
57	14
57	14
57	14
56	13
57	14
56	13
57	14
57	14
57	14
57	14
57	14
58	14
57	14
57	14
58	14
57	14
57	14
57	14
56	13
57	14
57	14
57	14
57	14
57	14
57	14
56	13
57	14
58	14
57	14
57	14
56	13
59	14
56	13
57	14
58	14
57	14
58	14
56	13
59	14
58	14
57	14
57	14
56	13
57	14
57	14
57	14
57	14
57	14
56	13
57	14
57	14
57	14
57	14
58	14
55	13
56	13
56	13
56	13
56	13
56	13
58	14
72	17
66	16
63	15
62	15
60	14
59	14
58	14
59	14
56	13
57	14
57	14
58	14
61	15
61	15
64	15
68	16
74	18
73	18
78	19
90	22
97	24
103	25
108	26
119	29
121	30
122	30
121	30
124	30
118	29
102	25
110	27
113	28
103	25
107	26
111	27
97	24
113	28
125	31
118	29
105	26
115	28
108	26
112	27
109	27
102	25
98	24
89	22
90	22
83	20
93	23
84	20
95	23
91	22
93	23
86	21
76	18
72	17
70	17
67	16
75	18
76	18
86	21
79	19
92	22
81	20
81	20
75	18
67	16
63	15
62	15
60	14
59	14
59	14
58	14
57	14
58	14
56	13
57	14
57	14
56	13
58	14
57	14
56	13
58	14
57	14
57	14
56	13
56	13
57	14
57	14
57	14
57	14
57	14
57	14
57	14
58	14
58	14
57	14
57	14
57	14
56	13
57	14
57	14
57	14
57	14
57	14
57	14
57	14
56	13
59	14
58	14
56	13
57	14
57	14
57	14
57	14
57	14
58	14
57	14
58	14
58	14
57	14
57	14
57	14
58	14
58	14
57	14
57	14
58	14
58	14
57	14
57	14
58	14
57	14
57	14
56	13
57	14
57	14
57	14
57	14
57	14
57	14
56	13
57	14
57	14
57	14
58	14
56	13
57	14
57	14
57	14
56	13
56	13
58	14
57	14
57	14
57	14
57	14
57	14
57	14
58	14
57	14
56	13
58	14
57	14
57	14
56	13
57	14
57	14
58	14
57	14
57	14
57	14
57	14
57	14
57	14
56	13
56	13
57	14
56	13
57	14
57	14
57	14
58	14
58	14
56	13
57	14
56	13
57	14
57	14
57	14
58	14
57	14
57	14
57	14
57	14
57	14
57	14
58	14
56	13
58	14
57	14
57	14
57	14
58	14
58	14
56	13
58	14
57	14
57	14
56	13
57	14
57	14
57	14
56	13
56	13
57	14
56	13
58	14
57	14
58	14
56	13
57	14
57	14
57	14
56	13
57	14
57	14
57	14
57	14
56	13
58	14
58	14
56	13
58	14
58	14
57	14
56	13
56	13
58	14
57	14
58	14
58	14
57	14
58	14
58	14
57	14
57	14
57	14
57	14
58	14
57	14
57	14
56	13
57	14
57	14
59	14
56	13
57	14
57	14
57	14
57	14
56	13
59	14
56	13
56	13
56	13
57	14
57	14
56	13
57	14
57	14
56	13
58	14
58	14
57	14
57	14
57	14
57	14
56	13
57	14
57	14
57	14
56	13
56	13
57	14
59	14
69	17
67	16
68	16
70	17
68	16
79	19
90	22
109	27
115	28
102	25
112	27
113	28
118	29
106	26
103	25
105	26
112	27
103	25
99	24
101	25
98	24
98	24
100	24
97	24
97	24
112	27
117	29
111	27
104	25
100	24
99	24
99	24
100	24
94	23
99	24
94	23
90	22
92	22
88	21
100	24
99	24
90	22
105	26
98	24
99	24
95	23
94	23
93	23
82	20
87	21
81	20
87	21
83	20
78	19
76	18
79	19
71	17
74	18
81	20
74	18
75	18
82	20
87	21
86	21
84	20
87	21
96	23
92	22
79	19
73	18
66	16
63	15
66	16
65	16
63	15
61	15
60	14
60	14
58	14
57	14
57	14
59	14
57	14
56	13
57	14
56	13
56	13
57	14
56	13
58	14
57	14
57	14
57	14
58	14
57	14
57	14
57	14
57	14
57	14
58	14
58	14
57	14
58	14
57	14
56	13
57	14
57	14
57	14
58	14
58	14
57	14
57	14
57	14
57	14
56	13
56	13
57	14
57	14
57	14
57	14
57	14
57	14
58	14
58	14
57	14
58	14
57	14
57	14
58	14
57	14
57	14
58	14
57	14
57	14
57	14
58	14
56	13
57	14
57	14
57	14
56	13
57	14
59	14
57	14
56	13
57	14
57	14
58	14
57	14
59	14
57	14
57	14
57	14
56	13
56	13
56	13
57	14
57	14
57	14
57	14
56	13
57	14
57	14
57	14
57	14
57	14
56	13
58	14
57	14
57	14
56	13
57	14
57	14
56	13
58	14
56	13
55	13
54	13
57	14
68	16
85	21
111	27
147	36
176	43
199	49
206	51
202	50
187	46
173	43
154	38
142	35
154	38
174	43
186	46
192	47
185	46
168	41
149	37
126	31
102	25
82	20
70	17
66	16
62	15
62	15
73	18
80	19
82	20
77	19
68	16
64	15
63	15
73	18
86	21
98	24
112	27
104	25
89	22
82	20
81	20
81	20
79	19
83	20
89	22
97	24
107	26
120	29
129	32
136	33
148	36
156	38
165	41
170	42
172	42
176	43
174	43
173	43
171	42
170	42
169	42
171	42
165	41
159	39
154	38
150	37
146	36
147	36
155	38
165	41
176	43
184	45
191	47
196	48
196	48
196	48
193	48
186	46
172	42
148	36
124	30
105	26
91	22
82	20
77	19
74	18
73	18
74	18
73	18
75	18
75	18
76	18
77	19
80	19
82	20
85	21
85	21
84	20
82	20
78	19
76	18
70	17
67	16
61	15
58	14
57	14
53	13
53	13
52	12
50	12
52	12
54	13
54	13
56	13
65	16
92	22
122	30
126	31
104	25
115	28
142	35
167	41
184	45
199	49
210	52
216	53
214	53
211	52
204	50
198	49
191	47
183	45
174	43
165	41
154	38
141	35
135	33
130	32
125	31
120	29
115	28
110	27
107	26
105	26
104	25
99	24
98	24
95	23
91	22
88	21
87	21
88	21
87	21
86	21
85	21
84	20
82	20
82	20
79	19
79	19
77	19
77	19
75	18
73	18
72	17
70	17
70	17
69	17
68	16
66	16
64	15
63	15
63	15
62	15
62	15
60	14
57	14
53	13
54	13
51	12
51	12
54	13
53	13
53	13
52	12
52	12
50	12
52	12
53	13
54	13
56	13
56	13
53	13
52	12
49	12
50	12
50	12
52	12
52	12
51	12
52	12
50	12
51	12
51	12
50	12
50	12
53	13
55	13
59	14
60	14
63	15
61	15
59	14
55	13
56	13
52	12
54	13
52	12
51	12
53	13
49	12
49	12
49	12
48	11
51	12
49	12
48	11
50	12
51	12
54	13
54	13
55	13
56	13
56	13
56	13
55	13
55	13
55	13
57	14
57	14
56	13
56	13
57	14
57	14
58	14
56	13
58	14
57	14
57	14
56	13
58	14
58	14
56	13
57	14
57	14
57	14
57	14
57	14
58	14
57	14
58	14
57	14
57	14
57	14
56	13
56	13
57	14
57	14
57	14
58	14
58	14
57	14
57	14
58	14
58	14
57	14
58	14
57	14
57	14
57	14
57	14
57	14
57	14
58	14
58	14
57	14
57	14
58	14
57	14
56	13
57	14
57	14
57	14
56	13
58	14
57	14
57	14
57	14
56	13
58	14
56	13
57	14
57	14
57	14
57	14
58	14
57	14
57	14
57	14
57	14
56	13
56	13
57	14
57	14
56	13
57	14
57	14
56	13
57	14
57	14
57	14
57	14
57	14
57	14
56	13
55	13
58	14
58	14
56	13
57	14
56	13
57	14
57	14
57	14
58	14
57	14
57	14
57	14
56	13
56	13
56	13
57	14
57	14
58	14
57	14
58	14
57	14
58	14
56	13
57	14
57	14
57	14
57	14
57	14
65	16
61	15
65	16
64	15
93	23
81	20
89	22
122	30
111	27
119	29
125	31
132	32
122	30
110	27
106	26
121	30
140	34
134	33
118	29
157	39
142	35
147	36
149	37
155	38
135	33
125	31
118	29
117	29
120	29
114	28
106	26
96	23
108	26
102	25
104	25
98	24
100	24
92	22
92	22
83	20
91	22
84	20
80	19
83	20
88	21
88	21
90	22
95	23
92	22
89	22
90	22
96	23
84	20
92	22
95	23
89	22
93	23
92	22
90	22
87	21
91	22
81	20
76	18
68	16
65	16
62	15
61	15
65	16
67	16
66	16
63	15
60	14
61	15
58	14
57	14
57	14
52	12
54	13
53	13
53	13
53	13
55	13
56	13
56	13
56	13
57	14
57	14
57	14
57	14
57	14
58	14
57	14
57	14
57	14
57	14
56	13
56	13
57	14
57	14
57	14
57	14
59	14
58	14
57	14
57	14
58	14
57	14
56	13
57	14
57	14
56	13
58	14
57	14
56	13
56	13
56	13
58	14
56	13
57	14
57	14
57	14
57	14
56	13
56	13
57	14
58	14
57	14
57	14
58	14
57	14
57	14
58	14
56	13
56	13
57	14
58	14
57	14
57	14
57	14
56	13
57	14
58	14
58	14
56	13
57	14
59	14
57	14
56	13
58	14
56	13
57	14
57	14
57	14
57	14
56	13
56	13
56	13
57	14
56	13
57	14
58	14
56	13
57	14
57	14
57	14
57	14
57	14
58	14
58	14
57	14
57	14
57	14
58	14
57	14
57	14
57	14
56	13
57	14
56	13
57	14
57	14
57	14
57	14
56	13
56	13
57	14
56	13
57	14
57	14
58	14
56	13
57	14
57	14
58	14
57	14
57	14
59	14
56	13
58	14
58	14
56	13
58	14
57	14
57	14
57	14
57	14
57	14
57	14
57	14
58	14
57	14
57	14
56	13
57	14
56	13
58	14
56	13
56	13
56	13
57	14
56	13
56	13
56	13
57	14
57	14
57	14
56	13
57	14
56	13
56	13
56	13
56	13
57	14
57	14
57	14
57	14
56	13
57	14
57	14
57	14
57	14
57	14
57	14
57	14
57	14
56	13
56	13
58	14
56	13
57	14
57	14
57	14
57	14
56	13
56	13
57	14
56	13
57	14
56	13
58	14
57	14
57	14
57	14
56	13
57	14
57	14
58	14
58	14
56	13
58	14
56	13
56	13
56	13
57	14
56	13
57	14
57	14
58	14
58	14
57	14
58	14
57	14
58	14
61	15
60	14
57	14
56	13
57	14
68	16
63	15
68	16
79	19
85	21
92	22
93	23
89	22
90	22
84	20
90	22
101	25
95	23
97	24
99	24
112	27
119	29
114	28
112	27
106	26
96	23
93	23
101	25
97	24
110	27
115	28
107	26
96	23
118	29
114	28
107	26
98	24
93	23
106	26
105	26
106	26
97	24
107	26
103	25
115	28
109	27
97	24
108	26
102	25
92	22
92	22
87	21
94	23
89	22
92	22
83	20
81	20
76	18
69	17
64	15
62	15
61	15
61	15
67	16
66	16
64	15
63	15
60	14
57	14
55	13
54	13
53	13
53	13
54	13
53	13
53	13
51	12
50	12
51	12
53	13
53	13
53	13
53	13
52	12
52	12
50	12
51	12
51	12
53	13
52	12
50	12
48	11
47	11
47	11
49	12
48	11
46	11
46	11
47	11
48	11
48	11
48	11
47	11
47	11
48	11
48	11
50	12
51	12
52	12
53	13
48	11
50	12
53	13
52	12
53	13
51	12
49	12
49	12
49	12
49	12
50	12
50	12
50	12
49	12
49	12
48	11
45	11
46	11
48	11
51	12
51	12
51	12
52	12
51	12
48	11
49	12
52	12
54	13
54	13
55	13
56	13
56	13
56	13
57	14
56	13
57	14
57	14
57	14
56	13
57	14
57	14
56	13
57	14
58	14
56	13
56	13
57	14
57	14
58	14
58	14
57	14
57	14
58	14
58	14
56	13
57	14
57	14
56	13
57	14
57	14
56	13
57	14
57	14
57	14
58	14
58	14
57	14
57	14
57	14
57	14
56	13
58	14
58	14
57	14
58	14
55	13
56	13
57	14
56	13
56	13
56	13
57	14
56	13
57	14
58	14
56	13
58	14
56	13
56	13
55	13
57	14
55	13
56	13
57	14
56	13
57	14
59	14
58	14
58	14
56	13
57	14
56	13
55	13
54	13
55	13
53	13
53	13
53	13
55	13
56	13
56	13
55	13
56	13
55	13
55	13
56	13
57	14
