59	14
60	14
58	14
56	13
57	58
59	14
58	14
58	14
60	14
59	14
58	14
59	14
59	14
58	14
58	14
58	14
58	14
57	14
59	14
58	14
59	14
58	14
58	14
59	14
59	14
57	14
60	14
58	14
58	14
58	14
59	14
57	14
59	14
58	14
58	14
58	14
58	14
57	14
59	14
59	14
58	14
58	14
58	14
59	14
58	14
58	14
58	14
58	14
59	14
58	14
59	14
58	14
58	14
58	14
57	14
57	14
57	14
54	13
54	13
54	13
56	13
57	14
58	14
58	14
57	14
59	14
58	14
59	14
58	14
58	14
58	14
58	14
60	14
59	14
58	14
57	14
58	14
58	14
58	14
58	14
59	14
59	14
59	14
59	14
57	14
59	14
59	14
58	14
59	14
58	14
59	14
58	14
58	14
58	14
59	14
58	14
58	14
59	14
57	14
59	14
58	14
58	14
57	14
59	14
58	14
57	14
58	14
59	14
59	14
60	14
59	14
58	14
58	14
59	14
58	14
58	14
58	14
59	14
59	14
59	14
59	14
59	14
58	14
59	14
58	14
58	14
58	14
58	14
58	14
58	14
58	14
59	14
58	14
60	14
58	14
71	17
131	32
219	54
276	68
401	99
588	146
608	151
637	158
637	158
636	158
580	144
605	150
616	153
637	158
637	158
637	158
627	156
609	151
636	158
635	158
549	136
569	141
581	144
596	148
636	158
636	158
636	158
593	147
547	136
580	144
547	136
582	145
544	135
460	114
492	122
423	105
393	97
418	104
479	119
417	103
404	100
451	112
446	111
466	116
462	115
423	105
435	108
393	97
427	106
465	115
467	116
414	103
445	110
452	112
434	108
466	116
441	109
411	102
503	125
414	103
509	126
490	122
445	110
406	101
324	80
281	70
252	62
232	57
179	44
143	35
124	30
113	28
94	23
81	20
72	17
68	16
62	15
59	14
58	14
58	14
56	13
56	13
51	12
52	12
49	12
51	12
53	13
55	13
55	13
55	13
54	13
56	13
56	13
57	14
56	13
58	14
58	14
57	14
57	14
58	14
58	14
58	14
58	14
58	14
59	14
58	14
59	14
59	14
59	14
59	14
60	14
59	14
58	14
59	14
59	14
59	14
59	14
59	14
59	14
58	14
59	14
59	14
58	14
58	14
57	14
56	13
56	13
56	13
56	13
56	13
57	14
57	14
54	13
53	13
54	13
53	13
54	13
52	12
51	12
52	12
52	12
